Latitude,Longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,NDVI,NDVI_Class,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m
21.250575,79.036946,0.186363,0.221269,0.259453,0.328592,0.117274,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250586,79.037909,0.171437,0.205673,0.230218,0.277849,0.086073,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250597,79.038873,0.171063,0.202213,0.214735,0.272743,0.11252,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250608,79.039836,0.189229,0.224561,0.245549,0.313495,0.123371,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25062,79.040799,0.206574,0.246285,0.281121,0.351414,0.113418,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250631,79.041762,0.212326,0.251869,0.287581,0.36925,0.124421,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250642,79.042726,0.216332,0.256276,0.295872,0.359481,0.097695,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250653,79.043689,0.213198,0.254299,0.286687,0.346426,0.095042,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250664,79.044652,0.184329,0.22106,0.228494,0.291958,0.104842,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250676,79.045615,0.153689,0.174765,0.163308,0.1628,-0.037331,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250687,79.046579,0.142101,0.159514,0.14086,0.133762,-0.046976,Water / Bare Surface,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250698,79.047542,0.176898,0.210028,0.223602,0.325743,0.173104,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250709,79.048505,0.193433,0.228741,0.25356,0.356092,0.17074,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25072,79.049468,0.172985,0.209825,0.232087,0.352124,0.209008,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250731,79.050432,0.195524,0.237384,0.288882,0.351101,0.099115,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250742,79.051395,0.190199,0.233114,0.28619,0.361554,0.116706,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250754,79.052358,0.186097,0.228288,0.277862,0.358801,0.12746,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250765,79.053321,0.196979,0.235613,0.273476,0.373433,0.156425,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250776,79.054285,0.188307,0.226359,0.269863,0.362896,0.148566,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250787,79.055248,0.202218,0.245125,0.297344,0.366209,0.103289,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250798,79.056211,0.204343,0.242299,0.291964,0.349442,0.090258,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250809,79.057174,0.17733,0.216333,0.26419,0.341888,0.130427,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25082,79.058138,0.177474,0.215089,0.262715,0.3142,0.089579,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250831,79.059101,0.17446,0.209058,0.251774,0.299407,0.086374,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250842,79.060064,0.195463,0.233976,0.279378,0.349982,0.113286,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250854,79.061027,0.186111,0.221179,0.259231,0.364451,0.168362,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250865,79.061991,0.155049,0.194159,0.200094,0.400681,0.322846,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250876,79.062954,0.187238,0.225323,0.267227,0.335777,0.114401,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250887,79.063917,0.239396,0.291231,0.33885,0.398568,0.08751,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250898,79.064881,0.21813,0.269256,0.321327,0.376579,0.081836,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250909,79.065844,0.192234,0.236853,0.264977,0.384166,0.199225,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25092,79.066807,0.159713,0.191707,0.205785,0.345292,0.253532,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250931,79.06777,0.181242,0.217094,0.245861,0.339815,0.1681,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250942,79.068734,0.183732,0.222674,0.24634,0.358327,0.202928,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250953,79.069697,0.196669,0.236456,0.264095,0.362178,0.17024,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250964,79.07066,0.199598,0.239268,0.272118,0.346948,0.129111,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250975,79.071623,0.198362,0.235449,0.278667,0.3302,0.085906,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250986,79.072587,0.152767,0.177206,0.177158,0.332131,0.306356,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.250997,79.07355,0.161443,0.188945,0.188199,0.350406,0.304508,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251008,79.074513,0.191942,0.222441,0.250025,0.329491,0.137831,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251019,79.075476,0.20145,0.217777,0.23753,0.261442,0.04768,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25103,79.07644,0.19375,0.205146,0.220296,0.242967,0.049082,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251041,79.077403,0.215932,0.224587,0.238354,0.251151,0.026336,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251052,79.078366,0.204775,0.209634,0.219899,0.230502,0.023923,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251063,79.07933,0.190922,0.193547,0.20471,0.213769,0.021599,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251074,79.080293,0.204457,0.208833,0.220801,0.230757,0.022156,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251085,79.081256,0.198473,0.203529,0.216879,0.226984,0.023155,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251096,79.082219,0.190037,0.193394,0.20618,0.217012,0.025526,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251107,79.083183,0.18097,0.185625,0.19744,0.219625,0.052899,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251118,79.084146,0.163973,0.173013,0.182953,0.230612,0.114076,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251129,79.085109,0.158166,0.164549,0.176253,0.201759,0.063422,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25114,79.086073,0.142683,0.16176,0.163935,0.285968,0.272496,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251151,79.087036,0.159648,0.167157,0.170737,0.228305,0.140287,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251162,79.087999,0.208149,0.220829,0.237429,0.249984,0.025722,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251173,79.088962,0.256697,0.290798,0.330352,0.351185,0.030506,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251183,79.089926,0.268481,0.303274,0.341894,0.366459,0.034745,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251194,79.090889,0.265873,0.305898,0.348647,0.38678,0.053386,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251205,79.091852,0.204585,0.235523,0.260426,0.35087,0.151767,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251216,79.092815,0.20763,0.24268,0.279521,0.342731,0.104883,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251227,79.093779,0.190185,0.224913,0.26158,0.353902,0.152785,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251238,79.094742,0.171149,0.202811,0.228773,0.352033,0.213785,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251249,79.095705,0.157708,0.18006,0.203751,0.29449,0.180087,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25126,79.096669,0.177144,0.212619,0.253317,0.341173,0.14589,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251271,79.097632,0.164068,0.198392,0.21975,0.34971,0.227518,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251281,79.098595,0.183351,0.220591,0.266242,0.334227,0.113492,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251292,79.099558,0.170409,0.200003,0.237985,0.289918,0.095816,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251303,79.100522,0.168916,0.197656,0.223723,0.308435,0.158524,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251314,79.101485,0.204664,0.245071,0.300751,0.37671,0.112819,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251325,79.102448,0.222897,0.267845,0.320104,0.400989,0.113662,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251336,79.103412,0.201704,0.241424,0.28992,0.371818,0.123872,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251347,79.104375,0.192815,0.233057,0.279079,0.374633,0.146329,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251357,79.105338,0.180529,0.216223,0.24828,0.341635,0.156598,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251368,79.106301,0.168957,0.198325,0.229011,0.295752,0.119011,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251379,79.107265,0.178691,0.218147,0.248781,0.391836,0.227373,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25139,79.108228,0.187401,0.226024,0.267368,0.368009,0.161835,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251401,79.109191,0.188137,0.224531,0.263358,0.344895,0.131759,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251411,79.110155,0.1885,0.22538,0.254332,0.37742,0.192878,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251422,79.111118,0.242671,0.280656,0.315476,0.350778,0.054918,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251433,79.112081,0.20544,0.22972,0.251015,0.31348,0.114079,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251444,79.113045,0.208972,0.231256,0.250322,0.320128,0.123598,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251455,79.114008,0.209641,0.22976,0.251676,0.319621,0.116771,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251465,79.114971,0.16322,0.193469,0.201444,0.357629,0.281405,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251476,79.115934,0.212044,0.248262,0.273909,0.353144,0.133079,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251487,79.116898,0.220266,0.254217,0.286843,0.320638,0.056094,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251498,79.117861,0.209374,0.235206,0.272984,0.318173,0.076085,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251508,79.118824,0.228914,0.255151,0.285202,0.312112,0.048172,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251519,79.119788,0.193401,0.21671,0.246004,0.297276,0.094049,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.25153,79.120751,0.173481,0.196008,0.225973,0.268748,0.086125,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251541,79.121714,0.161688,0.181081,0.209196,0.251096,0.090909,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.251551,79.122678,0.163725,0.183161,0.211227,0.253892,0.09118,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248593,78.946416,0.170784,0.202369,0.229039,0.378058,0.245686,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248605,78.94738,0.181036,0.213226,0.254943,0.347954,0.153452,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248616,78.948343,0.180714,0.209552,0.253563,0.335984,0.139944,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248628,78.949306,0.186575,0.216808,0.263457,0.35326,0.145535,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24864,78.950269,0.232406,0.260864,0.291194,0.369913,0.123003,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248652,78.951232,0.256463,0.282557,0.311917,0.365516,0.080445,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248663,78.952195,0.25004,0.272105,0.296291,0.357319,0.094134,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248675,78.953159,0.238924,0.266134,0.293256,0.365944,0.111327,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248687,78.954122,0.244546,0.264513,0.290806,0.335807,0.071982,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248698,78.955085,0.234963,0.259447,0.281912,0.346706,0.10462,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24871,78.956048,0.209502,0.242173,0.288072,0.38637,0.145963,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248722,78.957011,0.213699,0.244356,0.277443,0.367354,0.142255,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248733,78.957975,0.233817,0.257143,0.280589,0.340196,0.092225,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248745,78.958938,0.235127,0.256986,0.278782,0.332008,0.084533,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248757,78.959901,0.217345,0.237656,0.254879,0.346303,0.152066,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248768,78.960864,0.211053,0.237005,0.251172,0.380072,0.207029,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24878,78.961827,0.200262,0.228988,0.242922,0.379203,0.223376,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248792,78.96279,0.21081,0.237888,0.256439,0.377033,0.195424,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248803,78.963754,0.224545,0.264875,0.296019,0.40791,0.157493,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248815,78.964717,0.198397,0.240651,0.270018,0.400065,0.198702,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248827,78.96568,0.204582,0.242273,0.275389,0.38012,0.16443,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248838,78.966643,0.209665,0.23102,0.266418,0.31157,0.078052,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24885,78.967606,0.193032,0.219941,0.249534,0.329417,0.138623,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248861,78.96857,0.175514,0.204116,0.220845,0.342416,0.221688,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248873,78.969533,0.168487,0.183587,0.192844,0.296539,0.210108,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248885,78.970496,0.161438,0.175876,0.185141,0.22732,0.098794,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248896,78.971459,0.143439,0.155879,0.167993,0.22295,0.140175,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248908,78.972422,0.150641,0.158516,0.169246,0.202024,0.088035,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248919,78.973386,0.180801,0.184569,0.193286,0.204115,0.026316,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248931,78.974349,0.174057,0.18856,0.204545,0.248068,0.099069,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248943,78.975312,0.141331,0.15475,0.168215,0.218147,0.120321,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248954,78.976275,0.145139,0.173252,0.173904,0.3529,0.341043,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248966,78.977238,0.138239,0.174432,0.172193,0.385797,0.382374,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248977,78.978202,0.138219,0.173774,0.171287,0.38397,0.380788,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.248989,78.979165,0.143998,0.181434,0.17535,0.401037,0.390162,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249,78.980128,0.139015,0.175583,0.166699,0.403475,0.411832,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249012,78.981091,0.146544,0.178419,0.173627,0.39549,0.386571,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249023,78.982054,0.157293,0.187335,0.198894,0.364023,0.291216,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249035,78.983018,0.162736,0.191783,0.210205,0.341837,0.237488,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249046,78.983981,0.184685,0.213089,0.23947,0.325722,0.152306,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249058,78.984944,0.153588,0.182642,0.186017,0.339166,0.291989,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24907,78.985907,0.182566,0.214587,0.21947,0.357037,0.243269,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249081,78.98687,0.206475,0.226332,0.252931,0.346609,0.15639,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249093,78.987834,0.17593,0.207694,0.244597,0.314918,0.123667,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249104,78.988797,0.174741,0.205014,0.243571,0.294961,0.095772,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249116,78.98976,0.171241,0.200688,0.23106,0.301931,0.131981,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249127,78.990723,0.170773,0.198704,0.225961,0.290792,0.112962,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249138,78.991687,0.176569,0.206385,0.2405,0.300218,0.100804,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24915,78.99265,0.200941,0.238597,0.29282,0.360742,0.106027,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249161,78.993613,0.219414,0.267852,0.329865,0.389593,0.084143,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249173,78.994576,0.219457,0.26943,0.332106,0.399252,0.092537,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249184,78.995539,0.198958,0.237734,0.284269,0.372752,0.137375,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249196,78.996503,0.206504,0.24297,0.296463,0.382328,0.127583,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249207,78.997466,0.180794,0.220392,0.241629,0.393691,0.244532,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249219,78.998429,0.170015,0.203602,0.2146,0.375158,0.277485,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24923,78.999392,0.143725,0.180364,0.161761,0.408865,0.431304,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249242,79.000355,0.142819,0.181577,0.159634,0.393988,0.421562,Moderate Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249253,79.001319,0.147746,0.185492,0.172246,0.376145,0.372001,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249264,79.002282,0.169018,0.207778,0.229506,0.35461,0.220535,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249276,79.003245,0.176899,0.217842,0.252609,0.348593,0.165007,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249287,79.004208,0.183587,0.223389,0.271022,0.341098,0.118254,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249299,79.005172,0.138094,0.169339,0.1627,0.324326,0.320503,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24931,79.006135,0.157316,0.188228,0.199097,0.333544,0.256024,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249321,79.007098,0.152863,0.174712,0.193008,0.293457,0.207591,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249333,79.008061,0.170966,0.201604,0.232296,0.332163,0.181595,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249344,79.009024,0.20711,0.255033,0.315236,0.363737,0.071793,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249356,79.009988,0.204157,0.254178,0.316432,0.365721,0.073338,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249367,79.010951,0.214579,0.254226,0.29674,0.363583,0.109524,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249378,79.011914,0.232223,0.274404,0.319303,0.374344,0.083957,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24939,79.012877,0.213872,0.250843,0.29491,0.348804,0.086145,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249401,79.013841,0.178245,0.211168,0.250962,0.326684,0.134931,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249412,79.014804,0.154401,0.180698,0.19663,0.338029,0.264019,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249424,79.015767,0.13566,0.159922,0.155226,0.297169,0.279424,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249435,79.01673,0.126076,0.1464,0.135555,0.203401,0.144162,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249446,79.017693,0.144471,0.1714,0.179983,0.296231,0.238791,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249458,79.018657,0.179847,0.216812,0.249324,0.341628,0.162128,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249469,79.01962,0.170511,0.202626,0.221486,0.334706,0.207791,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.24948,79.020583,0.167907,0.203851,0.219208,0.366028,0.255069,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249492,79.021546,0.198283,0.238702,0.276603,0.378132,0.158821,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249503,79.02251,0.216706,0.255988,0.287206,0.378507,0.141348,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249514,79.023473,0.179799,0.215738,0.227179,0.372895,0.244203,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249525,79.024436,0.172818,0.209017,0.229286,0.368284,0.234376,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249537,79.025399,0.177349,0.210157,0.231624,0.360068,0.219375,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249548,79.026362,0.155631,0.187772,0.192825,0.355177,0.296649,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249559,79.027326,0.154414,0.187476,0.192923,0.356801,0.298189,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249571,79.028289,0.156432,0.188382,0.194179,0.347274,0.280027,Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249582,79.029252,0.200093,0.233171,0.260908,0.31613,0.098004,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249593,79.030215,0.173991,0.207453,0.245191,0.321829,0.135709,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
21.249604,79.031179,0.163584,0.194226,0.217364,0.311998,0.170003,Very Low Vegetation,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100
