Latitude,Longitude,NDVI_Mean,Green_Cover_Percent,Green_Cover_Area_m2,Green_Cover_Area_ha,Green_Cover_Class,B04_Red_Mean,B08_NIR_Mean,NDVI_Threshold,Satellite,Product,Scene_Date,Cloud_Cover_Percent,Grid_Size_m,Data_Source
21.25092,79.066807,0.253532,32.0,3200.0,0.32,Moderate Green Cover,0.205785,0.345292,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250931,79.06777,0.1681,10.0,1000.0,0.1,Low Green Cover,0.245861,0.339815,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250942,79.068734,0.202928,25.0,2500.0,0.25,Moderate Green Cover,0.24634,0.358327,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250953,79.069697,0.17024,20.0,2000.0,0.2,Low Green Cover,0.264095,0.362178,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250964,79.07066,0.129111,14.0,1400.0,0.14,Low Green Cover,0.272118,0.346948,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250975,79.071623,0.085906,0.0,0.0,0.0,No Green Cover,0.278667,0.3302,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250986,79.072587,0.306356,66.0,6600.0,0.66,High Green Cover,0.177158,0.332131,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.250997,79.07355,0.304508,50.0,5000.0,0.5,High Green Cover,0.188199,0.350406,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251008,79.074513,0.137831,2.0,200.0,0.02,Low Green Cover,0.250025,0.329491,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251019,79.075476,0.04768,0.0,0.0,0.0,No Green Cover,0.23753,0.261442,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.25103,79.07644,0.049082,0.0,0.0,0.0,No Green Cover,0.220296,0.242967,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251041,79.077403,0.026336,0.0,0.0,0.0,No Green Cover,0.238354,0.251151,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251052,79.078366,0.023923,0.0,0.0,0.0,No Green Cover,0.219899,0.230502,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251063,79.07933,0.021599,0.0,0.0,0.0,No Green Cover,0.20471,0.213769,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251074,79.080293,0.022156,0.0,0.0,0.0,No Green Cover,0.220801,0.230757,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251085,79.081256,0.023155,0.0,0.0,0.0,No Green Cover,0.216879,0.226984,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251096,79.082219,0.025526,0.0,0.0,0.0,No Green Cover,0.20618,0.217012,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251107,79.083183,0.052899,2.0,200.0,0.02,Low Green Cover,0.19744,0.219625,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251118,79.084146,0.114076,1.0,100.0,0.01,Low Green Cover,0.182953,0.230612,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251129,79.085109,0.063422,0.0,0.0,0.0,No Green Cover,0.176253,0.201759,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.25114,79.086073,0.272496,38.0,3800.0,0.38,Moderate Green Cover,0.163935,0.285968,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251151,79.087036,0.140287,20.0,2000.0,0.2,Low Green Cover,0.170737,0.228305,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251162,79.087999,0.025722,0.0,0.0,0.0,No Green Cover,0.237429,0.249984,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251173,79.088962,0.030506,0.0,0.0,0.0,No Green Cover,0.330352,0.351185,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251183,79.089926,0.034745,0.0,0.0,0.0,No Green Cover,0.341894,0.366459,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251194,79.090889,0.053386,0.0,0.0,0.0,No Green Cover,0.348647,0.38678,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251205,79.091852,0.151767,2.0,200.0,0.02,Low Green Cover,0.260426,0.35087,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251216,79.092815,0.104883,0.0,0.0,0.0,No Green Cover,0.279521,0.342731,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251227,79.093779,0.152785,0.0,0.0,0.0,No Green Cover,0.26158,0.353902,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251238,79.094742,0.213785,15.0,1500.0,0.15,Low Green Cover,0.228773,0.352033,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251249,79.095705,0.180087,1.0,100.0,0.01,Low Green Cover,0.203751,0.29449,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.25126,79.096669,0.14589,3.0,300.0,0.03,Low Green Cover,0.253317,0.341173,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251271,79.097632,0.227518,34.0,3400.0,0.34,Moderate Green Cover,0.21975,0.34971,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251281,79.098595,0.113492,0.0,0.0,0.0,No Green Cover,0.266242,0.334227,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251292,79.099558,0.095816,0.0,0.0,0.0,No Green Cover,0.237985,0.289918,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251303,79.100522,0.158524,10.0,1000.0,0.1,Low Green Cover,0.223723,0.308435,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251314,79.101485,0.112819,0.0,0.0,0.0,No Green Cover,0.300751,0.37671,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251325,79.102448,0.113662,0.0,0.0,0.0,No Green Cover,0.320104,0.400989,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251336,79.103412,0.123872,0.0,0.0,0.0,No Green Cover,0.28992,0.371818,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251347,79.104375,0.146329,0.0,0.0,0.0,No Green Cover,0.279079,0.374633,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251357,79.105338,0.156598,11.0,1100.0,0.11,Low Green Cover,0.24828,0.341635,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251368,79.106301,0.119011,2.0,200.0,0.02,Low Green Cover,0.229011,0.295752,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251379,79.107265,0.227373,19.0,1900.0,0.19,Low Green Cover,0.248781,0.391836,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.25139,79.108228,0.161835,2.0,200.0,0.02,Low Green Cover,0.267368,0.368009,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251401,79.109191,0.131759,0.0,0.0,0.0,No Green Cover,0.263358,0.344895,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251411,79.110155,0.192878,0.0,0.0,0.0,No Green Cover,0.254332,0.37742,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251422,79.111118,0.054918,0.0,0.0,0.0,No Green Cover,0.315476,0.350778,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251433,79.112081,0.114079,0.0,0.0,0.0,No Green Cover,0.251015,0.31348,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251444,79.113045,0.123598,5.0,500.0,0.05,Low Green Cover,0.250322,0.320128,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251455,79.114008,0.116771,0.0,0.0,0.0,No Green Cover,0.251676,0.319621,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251465,79.114971,0.281405,48.0,4800.0,0.48,Moderate Green Cover,0.201444,0.357629,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251476,79.115934,0.133079,3.0,300.0,0.03,Low Green Cover,0.273909,0.353144,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251487,79.116898,0.056094,0.0,0.0,0.0,No Green Cover,0.286843,0.320638,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251498,79.117861,0.076085,0.0,0.0,0.0,No Green Cover,0.272984,0.318173,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251508,79.118824,0.048172,0.0,0.0,0.0,No Green Cover,0.285202,0.312112,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251519,79.119788,0.094049,0.0,0.0,0.0,No Green Cover,0.246004,0.297276,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.25153,79.120751,0.086125,0.0,0.0,0.0,No Green Cover,0.225973,0.268748,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251541,79.121714,0.090909,0.0,0.0,0.0,No Green Cover,0.209196,0.251096,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.251551,79.122678,0.09118,0.0,0.0,0.0,No Green Cover,0.211227,0.253892,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248593,78.946416,0.245686,23.0,2300.0,0.23,Low Green Cover,0.229039,0.378058,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248605,78.94738,0.153452,0.0,0.0,0.0,No Green Cover,0.254943,0.347954,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248616,78.948343,0.139944,0.0,0.0,0.0,No Green Cover,0.253563,0.335984,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248628,78.949306,0.145535,0.0,0.0,0.0,No Green Cover,0.263457,0.35326,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24864,78.950269,0.123003,0.0,0.0,0.0,No Green Cover,0.291194,0.369913,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248652,78.951232,0.080445,0.0,0.0,0.0,No Green Cover,0.311917,0.365516,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248663,78.952195,0.094134,0.0,0.0,0.0,No Green Cover,0.296291,0.357319,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248675,78.953159,0.111327,1.0,100.0,0.01,Low Green Cover,0.293256,0.365944,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248687,78.954122,0.071982,0.0,0.0,0.0,No Green Cover,0.290806,0.335807,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248698,78.955085,0.10462,2.0,200.0,0.02,Low Green Cover,0.281912,0.346706,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24871,78.956048,0.145963,0.0,0.0,0.0,No Green Cover,0.288072,0.38637,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248722,78.957011,0.142255,0.0,0.0,0.0,No Green Cover,0.277443,0.367354,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248733,78.957975,0.092225,10.0,1000.0,0.1,Low Green Cover,0.280589,0.340196,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248745,78.958938,0.084533,6.0,600.0,0.06,Low Green Cover,0.278782,0.332008,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248757,78.959901,0.152066,14.0,1400.0,0.14,Low Green Cover,0.254879,0.346303,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248768,78.960864,0.207029,25.0,2500.0,0.25,Moderate Green Cover,0.251172,0.380072,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24878,78.961827,0.223376,36.0,3600.0,0.36,Moderate Green Cover,0.242922,0.379203,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248792,78.96279,0.195424,32.0,3200.0,0.32,Moderate Green Cover,0.256439,0.377033,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248803,78.963754,0.157493,5.0,500.0,0.05,Low Green Cover,0.296019,0.40791,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248815,78.964717,0.198702,21.0,2100.0,0.21,Low Green Cover,0.270018,0.400065,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248827,78.96568,0.16443,16.0,1600.0,0.16,Low Green Cover,0.275389,0.38012,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248838,78.966643,0.078052,0.0,0.0,0.0,No Green Cover,0.266418,0.31157,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24885,78.967606,0.138623,11.0,1100.0,0.11,Low Green Cover,0.249534,0.329417,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248861,78.96857,0.221688,24.0,2400.0,0.24,Low Green Cover,0.220845,0.342416,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248873,78.969533,0.210108,24.0,2400.0,0.24,Low Green Cover,0.192844,0.296539,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248885,78.970496,0.098794,2.0,200.0,0.02,Low Green Cover,0.185141,0.22732,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248896,78.971459,0.140175,9.0,900.0,0.09,Low Green Cover,0.167993,0.22295,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248908,78.972422,0.088035,0.0,0.0,0.0,No Green Cover,0.169246,0.202024,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248919,78.973386,0.026316,0.0,0.0,0.0,No Green Cover,0.193286,0.204115,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248931,78.974349,0.099069,1.0,100.0,0.01,Low Green Cover,0.204545,0.248068,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248943,78.975312,0.120321,2.0,200.0,0.02,Low Green Cover,0.168215,0.218147,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248954,78.976275,0.341043,68.0,6800.0,0.68,High Green Cover,0.173904,0.3529,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248966,78.977238,0.382374,88.0,8800.0,0.88,Very High Green Cover,0.172193,0.385797,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248977,78.978202,0.380788,79.0,7900.0,0.79,Very High Green Cover,0.171287,0.38397,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.248989,78.979165,0.390162,87.0,8700.0,0.87,Very High Green Cover,0.17535,0.401037,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249,78.980128,0.411832,83.0,8300.0,0.83,Very High Green Cover,0.166699,0.403475,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249012,78.981091,0.386571,74.0,7400.0,0.74,High Green Cover,0.173627,0.39549,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249023,78.982054,0.291216,43.0,4300.0,0.43,Moderate Green Cover,0.198894,0.364023,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249035,78.983018,0.237488,30.0,3000.0,0.3,Moderate Green Cover,0.210205,0.341837,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249046,78.983981,0.152306,9.0,900.0,0.09,Low Green Cover,0.23947,0.325722,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249058,78.984944,0.291989,46.0,4600.0,0.46,Moderate Green Cover,0.186017,0.339166,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24907,78.985907,0.243269,31.0,3100.0,0.31,Moderate Green Cover,0.21947,0.357037,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249081,78.98687,0.15639,10.0,1000.0,0.1,Low Green Cover,0.252931,0.346609,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249093,78.987834,0.123667,1.0,100.0,0.01,Low Green Cover,0.244597,0.314918,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249104,78.988797,0.095772,0.0,0.0,0.0,No Green Cover,0.243571,0.294961,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249116,78.98976,0.131981,1.0,100.0,0.01,Low Green Cover,0.23106,0.301931,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249127,78.990723,0.112962,3.0,300.0,0.03,Low Green Cover,0.225961,0.290792,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249138,78.991687,0.100804,0.0,0.0,0.0,No Green Cover,0.2405,0.300218,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24915,78.99265,0.106027,0.0,0.0,0.0,No Green Cover,0.29282,0.360742,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249161,78.993613,0.084143,0.0,0.0,0.0,No Green Cover,0.329865,0.389593,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249173,78.994576,0.092537,0.0,0.0,0.0,No Green Cover,0.332106,0.399252,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249184,78.995539,0.137375,0.0,0.0,0.0,No Green Cover,0.284269,0.372752,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249196,78.996503,0.127583,0.0,0.0,0.0,No Green Cover,0.296463,0.382328,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249207,78.997466,0.244532,29.0,2900.0,0.29,Moderate Green Cover,0.241629,0.393691,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249219,78.998429,0.277485,48.0,4800.0,0.48,Moderate Green Cover,0.2146,0.375158,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24923,78.999392,0.431304,97.0,9700.0,0.97,Very High Green Cover,0.161761,0.408865,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249242,79.000355,0.421562,98.0,9800.0,0.98,Very High Green Cover,0.159634,0.393988,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249253,79.001319,0.372001,95.0,9500.0,0.95,Very High Green Cover,0.172246,0.376145,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249264,79.002282,0.220535,31.0,3100.0,0.31,Moderate Green Cover,0.229506,0.35461,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249276,79.003245,0.165007,10.0,1000.0,0.1,Low Green Cover,0.252609,0.348593,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249287,79.004208,0.118254,2.0,200.0,0.02,Low Green Cover,0.271022,0.341098,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249299,79.005172,0.320503,64.0,6400.0,0.64,High Green Cover,0.1627,0.324326,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24931,79.006135,0.256024,30.0,3000.0,0.3,Moderate Green Cover,0.199097,0.333544,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249321,79.007098,0.207591,0.0,0.0,0.0,No Green Cover,0.193008,0.293457,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249333,79.008061,0.181595,1.0,100.0,0.01,Low Green Cover,0.232296,0.332163,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249344,79.009024,0.071793,0.0,0.0,0.0,No Green Cover,0.315236,0.363737,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249356,79.009988,0.073338,0.0,0.0,0.0,No Green Cover,0.316432,0.365721,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249367,79.010951,0.109524,10.0,1000.0,0.1,Low Green Cover,0.29674,0.363583,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249378,79.011914,0.083957,2.0,200.0,0.02,Low Green Cover,0.319303,0.374344,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.24939,79.012877,0.086145,1.0,100.0,0.01,Low Green Cover,0.29491,0.348804,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
21.249401,79.013841,0.134931,0.0,0.0,0.0,No Green Cover,0.250962,0.326684,0.3,Sentinel-2,Sentinel-2 L2A,2026-05-12,0.0,100,Microsoft Planetary Computer Sentinel-2 L2A
